2025/06/05 21:17:21 Running in pod
2025/06/05 21:17:23 Connected to vCenter: ALM-VC-01.alm.mentorg.com

2025/06/05 21:17:24 Connected to OpenStack
2025/06/05 21:17:24 VCenter Thumbprint: ee:da:39:bb:b1:83:79:aa:f3:b1:7c:7b:2d:51:45:a4:93:ec:b6:a6

2025/06/05 21:17:25 Creating volumes in OpenStack
Volume f39b1e79-5d19-4565-94a9-fefea8295b98 is still attached to server retrying 0 times
Volume f39b1e79-5d19-4565-94a9-fefea8295b98 is still attached to server retrying 1 times
2025/06/05 21:17:39 Volumes created successfully
2025/06/05 21:17:39 CBT Enabled: false
2025/06/05 21:17:39 CBT is not enabled. Enabling CBT
2025/06/05 21:17:39 Creating temporary snapshot of the source VM
2025/06/05 21:17:40 Snapshot created successfully
2025/06/05 21:17:40 Snapshot deleted successfully
2025/06/05 21:17:40 CBT enabled successfully
2025/06/05 21:17:41 Starting NBD server
2025/06/05 21:17:41 Copying disk 0, Completed: 0%
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).processNextWorkItem
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:294
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).Start.func2.2
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:255
2025-06-05T21:48:55Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-fisheye.alm.nentorg.com","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-fisheye.alm.nentorg.com", "reconcileID": "b7385c92-19f2-407b-8098-24784bd736f2"}
2025-06-05T21:48:55Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:48:57Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:48:57Z	INFO	vjailbreaknode-controller	Reconciling VjailbreakNode	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "f1a003a2-894c-426d-ae4e-f8716152cdee"}
2025-06-05T21:48:58Z	INFO	Creating new ConfigMap 'migration-config-fisheye.alm.nentorg.com' for VM 'fisheye.alm.nentorg.com'	{"controller": "migrationplan", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "MigrationPlan", "MigrationPlan": {"name":"8a69a886-effd-4d7d-94c6-76690f5fe023","namespace":"migration-system"}, "namespace": "migration-system", "name": "8a69a886-effd-4d7d-94c6-76690f5fe023", "reconcileID": "b65a104c-3a66-4605-9cf2-ef131f39e6e9"}
2025-06-05T21:48:58Z	INFO	Trusting certificate for OpenStack endpoint	{"controller": "migrationplan", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "MigrationPlan", "MigrationPlan": {"name":"8a69a886-effd-4d7d-94c6-76690f5fe023","namespace":"migration-system"}, "namespace": "migration-system", "name": "8a69a886-effd-4d7d-94c6-76690f5fe023", "reconcileID": "b65a104c-3a66-4605-9cf2-ef131f39e6e9", "authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:48:58Z	INFO	Trusting certificate for OpenStack endpoint	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "f1a003a2-894c-426d-ae4e-f8716152cdee", "authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:48:59Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:00Z	ERROR	Reconciler error	{"controller": "migrationplan", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "MigrationPlan", "MigrationPlan": {"name":"8a69a886-effd-4d7d-94c6-76690f5fe023","namespace":"migration-system"}, "namespace": "migration-system", "name": "8a69a886-effd-4d7d-94c6-76690f5fe023", "reconcileID": "b65a104c-3a66-4605-9cf2-ef131f39e6e9", "error": "failed to update migration status after validating VDDK presence: Operation cannot be fulfilled on migrations.vjailbreak.k8s.pf9.io \"migration-fisheye.alm.nentorg.com\": the object has been modified; please apply your changes to the latest version and try again", "errorVerbose": "Operation cannot be fulfilled on migrations.vjailbreak.k8s.pf9.io \"migration-fisheye.alm.nentorg.com\": the object has been modified; please apply your changes to the latest version and try again\nfailed to update migration status after validating VDDK presence\ngithub.com/platform9/vjailbreak/k8s/migration/internal/controller.(*MigrationPlanReconciler).validateVDDKPresence\n\t/workspace/internal/controller/migrationplan_controller.go:896\ngithub.com/platform9/vjailbreak/k8s/migration/internal/controller.(*MigrationPlanReconciler).TriggerMigration\n\t/workspace/internal/controller/migrationplan_controller.go:791\ngithub.com/platform9/vjailbreak/k8s/migration/internal/controller.(*MigrationPlanReconciler).ReconcileMigrationPlanJob\n\t/workspace/internal/controller/migrationplan_controller.go:189\ngithub.com/platform9/vjailbreak/k8s/migration/internal/controller.(*MigrationPlanReconciler).reconcileNormal\n\t/workspace/internal/controller/migrationplan_controller.go:129\ngithub.com/platform9/vjailbreak/k8s/migration/internal/controller.(*MigrationPlanReconciler).Reconcile\n\t/workspace/internal/controller/migrationplan_controller.go:120\nsigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).Reconcile\n\t/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:119\nsigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).reconcileHandler\n\t/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:334\nsigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).processNextWorkItem\n\t/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:294\nsigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).Start.func2.2\n\t/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:255\nruntime.goexit\n\t/usr/local/go/src/runtime/asm_amd64.s:1700"}
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).reconcileHandler
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:347
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).processNextWorkItem
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:294
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).Start.func2.2
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:255
2025-06-05T21:49:00Z	INFO	Reconciling MigrationPlan '8a69a886-effd-4d7d-94c6-76690f5fe023'	{"controller": "migrationplan", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "MigrationPlan", "MigrationPlan": {"name":"8a69a886-effd-4d7d-94c6-76690f5fe023","namespace":"migration-system"}, "namespace": "migration-system", "name": "8a69a886-effd-4d7d-94c6-76690f5fe023", "reconcileID": "3f64c9cb-72d5-44f2-a065-634eb94dcf54"}
2025-06-05T21:49:00Z	INFO	Creating Migration for VM	{"controller": "migrationplan", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "MigrationPlan", "MigrationPlan": {"name":"8a69a886-effd-4d7d-94c6-76690f5fe023","namespace":"migration-system"}, "namespace": "migration-system", "name": "8a69a886-effd-4d7d-94c6-76690f5fe023", "reconcileID": "3f64c9cb-72d5-44f2-a065-634eb94dcf54", "vm": "fisheye.alm.nentorg.com"}
Image ID found Image ID ed7e3ca2-83c2-4b1b-ba48-33f153f9c632
2025-06-05T21:49:00Z	INFO	vjailbreaknode-controller	Skipping master node, updating flavor	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "f1a003a2-894c-426d-ae4e-f8716152cdee", "name": "vjailbreak-master"}
2025-06-05T21:49:00Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:02Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:03Z	INFO	Creating new Job 'v2v-helper-fisheye.alm.nentorg.com' for VM 'fisheye.alm.nentorg.com'	{"controller": "migrationplan", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "MigrationPlan", "MigrationPlan": {"name":"8a69a886-effd-4d7d-94c6-76690f5fe023","namespace":"migration-system"}, "namespace": "migration-system", "name": "8a69a886-effd-4d7d-94c6-76690f5fe023", "reconcileID": "3f64c9cb-72d5-44f2-a065-634eb94dcf54"}
2025-06-05T21:49:03Z	INFO	KubeAPIWarningLogger	metadata.name: this is used in Pod names and hostnames, which can result in surprising behavior; a DNS label is recommended: [must not contain dots]
2025-06-05T21:49:04Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:06Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:07Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:08Z	INFO	Waiting for all VMs in parallel batch 1 to complete: [fisheye.alm.nentorg.com]	{"controller": "migrationplan", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "MigrationPlan", "MigrationPlan": {"name":"8a69a886-effd-4d7d-94c6-76690f5fe023","namespace":"migration-system"}, "namespace": "migration-system", "name": "8a69a886-effd-4d7d-94c6-76690f5fe023", "reconcileID": "3f64c9cb-72d5-44f2-a065-634eb94dcf54"}
2025-06-05T21:49:08Z	INFO	Reconciling MigrationPlan '8a69a886-effd-4d7d-94c6-76690f5fe023'	{"controller": "migrationplan", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "MigrationPlan", "MigrationPlan": {"name":"8a69a886-effd-4d7d-94c6-76690f5fe023","namespace":"migration-system"}, "namespace": "migration-system", "name": "8a69a886-effd-4d7d-94c6-76690f5fe023", "reconcileID": "2830333d-f3df-40a7-ae55-f0aaff98e4a6"}
2025-06-05T21:49:08Z	INFO	Creating Migration for VM	{"controller": "migrationplan", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "MigrationPlan", "MigrationPlan": {"name":"8a69a886-effd-4d7d-94c6-76690f5fe023","namespace":"migration-system"}, "namespace": "migration-system", "name": "8a69a886-effd-4d7d-94c6-76690f5fe023", "reconcileID": "2830333d-f3df-40a7-ae55-f0aaff98e4a6", "vm": "fisheye.alm.nentorg.com"}
2025-06-05T21:49:09Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:11Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:12Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:14Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:15Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-anawebui02-71ju","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-anawebui02-71ju", "reconcileID": "add05bd9-8e49-4210-a9a0-ac48aad0f1a5"}
2025-06-05T21:49:16Z	INFO	Reconciling VMwareCreds 'alm-vc-01-alm' object	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"alm-vc-01-alm","namespace":"migration-system"}, "namespace": "migration-system", "name": "alm-vc-01-alm", "reconcileID": "52109837-86ff-48d3-8792-a85e86c0de28"}
2025-06-05T21:49:16Z	INFO	Waiting for all VMs in parallel batch 1 to complete: [fisheye.alm.nentorg.com]	{"controller": "migrationplan", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "MigrationPlan", "MigrationPlan": {"name":"8a69a886-effd-4d7d-94c6-76690f5fe023","namespace":"migration-system"}, "namespace": "migration-system", "name": "8a69a886-effd-4d7d-94c6-76690f5fe023", "reconcileID": "2830333d-f3df-40a7-ae55-f0aaff98e4a6"}
2025-06-05T21:49:16Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:17Z	INFO	Successfully authenticated to VMware 'alm-vc-01-alm'	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"alm-vc-01-alm","namespace":"migration-system"}, "namespace": "migration-system", "name": "alm-vc-01-alm", "reconcileID": "52109837-86ff-48d3-8792-a85e86c0de28"}
2025-06-05T21:49:17Z	INFO	Adding finalizer to VMwareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"alm-vc-01-alm","namespace":"migration-system"}, "namespace": "migration-system", "name": "alm-vc-01-alm", "reconcileID": "52109837-86ff-48d3-8792-a85e86c0de28", "name": "alm-vc-01-alm", "finalizer": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-06-05T21:49:17Z	INFO	Successfully validated VMwareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"alm-vc-01-alm","namespace":"migration-system"}, "namespace": "migration-system", "name": "alm-vc-01-alm", "reconcileID": "52109837-86ff-48d3-8792-a85e86c0de28", "name": "alm-vc-01-alm", "finalizers": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-06-05T21:49:18Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:19Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:20Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-ops-u16-01-4d0a4ab2-3446-49f1-aae6-21e1f62d1730","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-ops-u16-01-4d0a4ab2-3446-49f1-aae6-21e1f62d1730", "reconcileID": "f4d9c0ab-f7d9-4bd9-8d46-0ebf4b42fd89"}
2025-06-05T21:49:21Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
Error creating or updating VM 'shadow-sb-centos6-64b-template (6bba3ef6-21f0-41a2-a7e7-ea04a3099ee1)': failed to convert VM name: name 'shadow-sb-centos6-64b-template-6bba3ef6-21f0-41a2-a7e7-ea04a3099ee1' is not a valid K8s name: [name part must be no more than 63 characters]
2025-06-05T21:49:22Z	INFO	Waited before sending request	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"alm-vc-01-alm","namespace":"migration-system"}, "namespace": "migration-system", "name": "alm-vc-01-alm", "reconcileID": "52109837-86ff-48d3-8792-a85e86c0de28", "delay": "1.046650287s", "reason": "client-side throttling, not priority and fairness", "verb": "PUT", "URL": "https://10.43.0.1:443/apis/vjailbreak.k8s.pf9.io/v1alpha1/namespaces/migration-system/vmwaremachines/esdbugzilla.alm.mentorg.com/status"}
2025-06-05T21:49:23Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:23Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-esdweb2.alm.mentorg.com","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-esdweb2.alm.mentorg.com", "reconcileID": "d2271656-dce1-4f3e-a204-982389c32aea"}
2025-06-05T21:49:25Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:25Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-fisheye.alm.nentorg.com","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-fisheye.alm.nentorg.com", "reconcileID": "b587d482-44dc-4e7f-9b11-5bfbae5648f5"}
2025-06-05T21:49:26Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:28Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:30Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:31Z	INFO	Closing scope for VMWareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"alm-vc-01-alm","namespace":"migration-system"}, "namespace": "migration-system", "name": "alm-vc-01-alm", "reconcileID": "52109837-86ff-48d3-8792-a85e86c0de28", "name": "alm-vc-01-alm", "finalizer": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-06-05T21:49:32Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:33Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:35Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:37Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:39Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:41Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:43Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:44Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:45Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-anawebui02-71ju","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-anawebui02-71ju", "reconcileID": "979c7e46-26fe-4b6d-9077-278842ea40a8"}
2025-06-05T21:49:46Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:48Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:50Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-ops-u16-01-4d0a4ab2-3446-49f1-aae6-21e1f62d1730","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-ops-u16-01-4d0a4ab2-3446-49f1-aae6-21e1f62d1730", "reconcileID": "8c65a078-a124-4ceb-a9d3-15f1f70f1e33"}
2025-06-05T21:49:50Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:52Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:53Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-esdweb2.alm.mentorg.com","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-esdweb2.alm.mentorg.com", "reconcileID": "1035f9c9-aaea-488e-b208-d025a933d9a7"}
2025-06-05T21:49:54Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:55Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-fisheye.alm.nentorg.com","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-fisheye.alm.nentorg.com", "reconcileID": "1a9df00c-a238-4a8d-bec3-52c4f7dbaf7d"}
2025-06-05T21:49:55Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:57Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:49:59Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:50:00Z	INFO	vjailbreaknode-controller	Reconciling VjailbreakNode	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "3c87a2ad-87e6-495a-ba9d-7ef994168613"}
2025-06-05T21:50:01Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:50:01Z	INFO	Trusting certificate for OpenStack endpoint	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "3c87a2ad-87e6-495a-ba9d-7ef994168613", "authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:50:03Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
Image ID found Image ID ed7e3ca2-83c2-4b1b-ba48-33f153f9c632
2025-06-05T21:50:03Z	INFO	vjailbreaknode-controller	Skipping master node, updating flavor	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "3c87a2ad-87e6-495a-ba9d-7ef994168613", "name": "vjailbreak-master"}
2025-06-05T21:50:04Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:50:06Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:50:08Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:50:10Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:50:12Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:50:13Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:50:15Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-anawebui02-71ju","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-anawebui02-71ju", "reconcileID": "ffe501d4-3212-4b47-b3de-b54f3dd13db4"}
2025-06-05T21:50:15Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:50:17Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:50:19Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:50:20Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-ops-u16-01-4d0a4ab2-3446-49f1-aae6-21e1f62d1730","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-ops-u16-01-4d0a4ab2-3446-49f1-aae6-21e1f62d1730", "reconcileID": "e01dcc05-152f-4f7e-a64c-9c20f22a1d68"}
2025-06-05T21:50:20Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:50:22Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:50:24Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-esdweb2.alm.mentorg.com","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-esdweb2.alm.mentorg.com", "reconcileID": "2289ff81-20c3-433f-9dc0-6b870ef97096"}
2025-06-05T21:50:24Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
