2025/05/10 23:45:53 Running in pod
2025/05/10 23:45:54 Connected to vCenter: wv-qa-vc.wv.mentorg.com
2025/05/10 23:45:54 Connected to OpenStack
2025/05/10 23:45:54 VCenter Thumbprint: c6:d4:67:f5:6c:74:c8:66:63:66:94:03:cc:e9:58:65:3b:d5:47:f5
2025/05/10 23:45:54 Creating volumes in OpenStack
Volume created successfully %s available
Volume created successfully %s available
2025/05/10 23:46:05 Volumes created successfully
2025/05/10 23:46:05 CBT Enabled: true
2025/05/10 23:46:05 Starting NBD server
2025/05/10 23:46:07 Copying disk 0, Completed: 0%
2025-05-11T00:19:37Z	INFO	Successfully authenticated to VMware 'qa-siemens-02'	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "4a87a9d6-e0b6-4cc9-b2ba-5546c19035d4"}
2025-05-11T00:19:37Z	INFO	Adding finalizer to VMwareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "4a87a9d6-e0b6-4cc9-b2ba-5546c19035d4", "name": "qa-siemens-02", "finalizer": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-05-11T00:19:37Z	INFO	Successfully validated VMwareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "4a87a9d6-e0b6-4cc9-b2ba-5546c19035d4", "name": "qa-siemens-02", "finalizers": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-05-11T00:19:41Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-pf9-testdb-mysql-01","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-pf9-testdb-mysql-01", "reconcileID": "7119d17b-3d52-477c-bba2-f90b26387e94"}
2025-05-11T00:19:41Z	INFO	Waited before sending request	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "4a87a9d6-e0b6-4cc9-b2ba-5546c19035d4", "delay": "1.045414425s", "reason": "client-side throttling, not priority and fairness", "verb": "PUT", "URL": "https://10.43.0.1:443/apis/vjailbreak.k8s.pf9.io/v1alpha1/namespaces/migration-system/vmwaremachines/ubuntu-template-base/status"}
2025-05-11T00:19:44Z	INFO	Closing scope for VMWareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "4a87a9d6-e0b6-4cc9-b2ba-5546c19035d4", "name": "qa-siemens-02", "finalizer": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-05-11T00:19:48Z	INFO	vjailbreaknode-controller	Reconciling VjailbreakNode	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "87c02d28-ee14-4b60-935d-7eff171a128e"}
Image ID found Image ID 3e6e71fe-96f2-4382-897a-5a31fef520bc
2025-05-11T00:19:49Z	INFO	vjailbreaknode-controller	Skipping master node, updating flavor	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "87c02d28-ee14-4b60-935d-7eff171a128e", "name": "vjailbreak-master"}
2025-05-11T00:20:11Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-pf9-testdb-mysql-01","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-pf9-testdb-mysql-01", "reconcileID": "1bc73cbe-eea0-4fad-bd26-6d209774d201"}
2025-05-11T00:20:41Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-pf9-testdb-mysql-01","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-pf9-testdb-mysql-01", "reconcileID": "47ce746b-41fe-4b6a-b915-4285b66d52ee"}
2025-05-11T00:20:44Z	INFO	Reconciling VMwareCreds 'qa-siemens-02' object	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "d3e5c580-0c53-43f3-9578-c6d9ee8678ad"}
2025-05-11T00:20:46Z	INFO	Successfully authenticated to VMware 'qa-siemens-02'	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "d3e5c580-0c53-43f3-9578-c6d9ee8678ad"}
2025-05-11T00:20:46Z	INFO	Adding finalizer to VMwareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "d3e5c580-0c53-43f3-9578-c6d9ee8678ad", "name": "qa-siemens-02", "finalizer": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-05-11T00:20:46Z	INFO	Successfully validated VMwareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "d3e5c580-0c53-43f3-9578-c6d9ee8678ad", "name": "qa-siemens-02", "finalizers": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-05-11T00:20:49Z	INFO	vjailbreaknode-controller	Reconciling VjailbreakNode	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "696e8b51-17f6-4a8d-9fd8-2daefb3f7b88"}
2025-05-11T00:20:50Z	INFO	Waited before sending request	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "d3e5c580-0c53-43f3-9578-c6d9ee8678ad", "delay": "1.046585011s", "reason": "client-side throttling, not priority and fairness", "verb": "PUT", "URL": "https://10.43.0.1:443/apis/vjailbreak.k8s.pf9.io/v1alpha1/namespaces/migration-system/vmwaremachines/di2uswiv99991wh/status"}
Image ID found Image ID 3e6e71fe-96f2-4382-897a-5a31fef520bc
2025-05-11T00:20:51Z	INFO	vjailbreaknode-controller	Skipping master node, updating flavor	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "696e8b51-17f6-4a8d-9fd8-2daefb3f7b88", "name": "vjailbreak-master"}
2025-05-11T00:20:52Z	INFO	Closing scope for VMWareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "d3e5c580-0c53-43f3-9578-c6d9ee8678ad", "name": "qa-siemens-02", "finalizer": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-05-11T00:21:11Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-pf9-testdb-mysql-01","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-pf9-testdb-mysql-01", "reconcileID": "3fe35508-52ef-483c-ae62-5523a3b5b1a4"}
2025-05-11T00:21:41Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-pf9-testdb-mysql-01","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-pf9-testdb-mysql-01", "reconcileID": "56e6f12d-bc95-4f9f-823f-4f26a333cbda"}
2025-05-11T00:21:51Z	INFO	vjailbreaknode-controller	Reconciling VjailbreakNode	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "afbf8a29-db61-48a5-ab3c-9b2d85ef2a95"}
Image ID found Image ID 3e6e71fe-96f2-4382-897a-5a31fef520bc
2025-05-11T00:21:52Z	INFO	vjailbreaknode-controller	Skipping master node, updating flavor	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "afbf8a29-db61-48a5-ab3c-9b2d85ef2a95", "name": "vjailbreak-master"}
2025-05-11T00:21:52Z	INFO	Reconciling VMwareCreds 'qa-siemens-02' object	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "5c05e179-89b8-442d-a900-3fda87e980a6"}
2025-05-11T00:21:54Z	INFO	Successfully authenticated to VMware 'qa-siemens-02'	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "5c05e179-89b8-442d-a900-3fda87e980a6"}
2025-05-11T00:21:54Z	INFO	Adding finalizer to VMwareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "5c05e179-89b8-442d-a900-3fda87e980a6", "name": "qa-siemens-02", "finalizer": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-05-11T00:21:54Z	INFO	Successfully validated VMwareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "5c05e179-89b8-442d-a900-3fda87e980a6", "name": "qa-siemens-02", "finalizers": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-05-11T00:21:57Z	INFO	Waited before sending request	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "5c05e179-89b8-442d-a900-3fda87e980a6", "delay": "1.048952711s", "reason": "client-side throttling, not priority and fairness", "verb": "PUT", "URL": "https://10.43.0.1:443/apis/vjailbreak.k8s.pf9.io/v1alpha1/namespaces/migration-system/vmwaremachines/maas-tmpl/status"}
2025-05-11T00:22:00Z	INFO	Closing scope for VMWareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "5c05e179-89b8-442d-a900-3fda87e980a6", "name": "qa-siemens-02", "finalizer": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-05-11T00:22:11Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-pf9-testdb-mysql-01","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-pf9-testdb-mysql-01", "reconcileID": "f359d6c3-5a19-4c97-81ad-190ea88f8977"}
2025-05-11T00:22:11Z	INFO	Reconciling MigrationPlan '5a4f4096-25be-4881-ae48-c9cfcc6cfacd'	{"controller": "migrationplan", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "MigrationPlan", "MigrationPlan": {"name":"5a4f4096-25be-4881-ae48-c9cfcc6cfacd","namespace":"migration-system"}, "namespace": "migration-system", "name": "5a4f4096-25be-4881-ae48-c9cfcc6cfacd", "reconcileID": "13654877-f866-4892-9db4-ba4f60aa0a97"}
2025-05-11T00:22:11Z	INFO	Found VMwareMachineobject '{{VMwareMachine vjailbreak.k8s.pf9.io/v1alpha1} {pf9-testdb-mysql-01  migration-system  626b95f1-f5f2-4f3f-979d-74dff8a3029d 2156 1 2025-05-10 23:34:16 +0000 UTC <nil> <nil> map[pf9-qa-local:M1.xLarge-02 vmwarecreds.k8s.pf9.io-qa-siemens-02:true] map[] [] [] [{manager Update vjailbreak.k8s.pf9.io/v1alpha1 2025-05-10 23:34:46 +0000 UTC FieldsV1 {"f:metadata":{"f:labels":{".":{},"f:pf9-qa-local":{},"f:vmwarecreds.k8s.pf9.io-qa-siemens-02":{}}},"f:spec":{".":{},"f:vms":{".":{},"f:cpu":{},"f:datastores":{},"f:disks":{},"f:memory":{},"f:name":{},"f:networks":{},"f:osType":{},"f:vmState":{}}}} } {manager Update vjailbreak.k8s.pf9.io/v1alpha1 2025-05-10 23:46:51 +0000 UTC FieldsV1 {"f:status":{".":{},"f:migrated":{},"f:powerState":{}}} status}]} {{pf9-testdb-mysql-01 [wv-qa-tin-01] [Hard disk 1 Hard disk 2] [10.102.164.0%2f24-1396]  notRunning linuxGuest 16 65536} } {notRunning false}}'	{"controller": "migrationplan", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "MigrationPlan", "MigrationPlan": {"name":"5a4f4096-25be-4881-ae48-c9cfcc6cfacd","namespace":"migration-system"}, "namespace": "migration-system", "name": "5a4f4096-25be-4881-ae48-c9cfcc6cfacd", "reconcileID": "13654877-f866-4892-9db4-ba4f60aa0a97", "migrationplan": "5a4f4096-25be-4881-ae48-c9cfcc6cfacd"}
2025-05-11T00:22:11Z	INFO	Creating Migration for VM	{"controller": "migrationplan", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "MigrationPlan", "MigrationPlan": {"name":"5a4f4096-25be-4881-ae48-c9cfcc6cfacd","namespace":"migration-system"}, "namespace": "migration-system", "name": "5a4f4096-25be-4881-ae48-c9cfcc6cfacd", "reconcileID": "13654877-f866-4892-9db4-ba4f60aa0a97", "vm": "pf9-testdb-mysql-01"}
2025-05-11T00:22:18Z	INFO	Waiting for all VMs in parallel batch 1 to complete: [pf9-testdb-mysql-01]	{"controller": "migrationplan", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "MigrationPlan", "MigrationPlan": {"name":"5a4f4096-25be-4881-ae48-c9cfcc6cfacd","namespace":"migration-system"}, "namespace": "migration-system", "name": "5a4f4096-25be-4881-ae48-c9cfcc6cfacd", "reconcileID": "13654877-f866-4892-9db4-ba4f60aa0a97"}
2025-05-11T00:22:41Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-pf9-testdb-mysql-01","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-pf9-testdb-mysql-01", "reconcileID": "9faab373-4fed-4c91-b7ad-01b5c6a4eaf4"}
2025-05-11T00:22:52Z	INFO	vjailbreaknode-controller	Reconciling VjailbreakNode	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "f28bc439-9750-44bb-8876-211556babfd5"}
Image ID found Image ID 3e6e71fe-96f2-4382-897a-5a31fef520bc
2025-05-11T00:22:54Z	INFO	vjailbreaknode-controller	Skipping master node, updating flavor	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "f28bc439-9750-44bb-8876-211556babfd5", "name": "vjailbreak-master"}
2025-05-11T00:23:00Z	INFO	Reconciling VMwareCreds 'qa-siemens-02' object	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "82b77023-999a-4345-9ce5-698f9e8dfa6a"}
2025-05-11T00:23:01Z	INFO	Successfully authenticated to VMware 'qa-siemens-02'	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "82b77023-999a-4345-9ce5-698f9e8dfa6a"}
2025-05-11T00:23:01Z	INFO	Adding finalizer to VMwareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "82b77023-999a-4345-9ce5-698f9e8dfa6a", "name": "qa-siemens-02", "finalizer": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-05-11T00:23:01Z	INFO	Successfully validated VMwareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "82b77023-999a-4345-9ce5-698f9e8dfa6a", "name": "qa-siemens-02", "finalizers": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-05-11T00:23:05Z	INFO	Waited before sending request	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "82b77023-999a-4345-9ce5-698f9e8dfa6a", "delay": "1.048497858s", "reason": "client-side throttling, not priority and fairness", "verb": "PUT", "URL": "https://10.43.0.1:443/apis/vjailbreak.k8s.pf9.io/v1alpha1/namespaces/migration-system/vmwaremachines/orw-vdi-w11-tmpl-20250127/status"}
2025-05-11T00:23:08Z	INFO	Closing scope for VMWareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "82b77023-999a-4345-9ce5-698f9e8dfa6a", "name": "qa-siemens-02", "finalizer": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-05-11T00:23:11Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-pf9-testdb-mysql-01","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-pf9-testdb-mysql-01", "reconcileID": "ca58ee99-3c9f-487c-8ab9-f702e90829e9"}
2025-05-11T00:23:41Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-pf9-testdb-mysql-01","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-pf9-testdb-mysql-01", "reconcileID": "46206dc4-e17f-4db6-a6a3-716215b58ede"}
2025-05-11T00:23:54Z	INFO	vjailbreaknode-controller	Reconciling VjailbreakNode	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "93f2683c-5955-4180-b7f0-83ebc175a9fb"}
Image ID found Image ID 3e6e71fe-96f2-4382-897a-5a31fef520bc
2025-05-11T00:23:55Z	INFO	vjailbreaknode-controller	Skipping master node, updating flavor	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "93f2683c-5955-4180-b7f0-83ebc175a9fb", "name": "vjailbreak-master"}
2025-05-11T00:24:08Z	INFO	Reconciling VMwareCreds 'qa-siemens-02' object	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "8c0cc773-4c9c-44cf-987f-4c9afaec2ffb"}
2025-05-11T00:24:09Z	INFO	Successfully authenticated to VMware 'qa-siemens-02'	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "8c0cc773-4c9c-44cf-987f-4c9afaec2ffb"}
2025-05-11T00:24:09Z	INFO	Adding finalizer to VMwareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "8c0cc773-4c9c-44cf-987f-4c9afaec2ffb", "name": "qa-siemens-02", "finalizer": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-05-11T00:24:09Z	INFO	Successfully validated VMwareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "8c0cc773-4c9c-44cf-987f-4c9afaec2ffb", "name": "qa-siemens-02", "finalizers": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-05-11T00:24:11Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-pf9-testdb-mysql-01","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-pf9-testdb-mysql-01", "reconcileID": "3e1ce7e9-e774-47cd-961e-ac61804f37d9"}
2025-05-11T00:24:13Z	INFO	Waited before sending request	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "8c0cc773-4c9c-44cf-987f-4c9afaec2ffb", "delay": "1.043319927s", "reason": "client-side throttling, not priority and fairness", "verb": "PUT", "URL": "https://10.43.0.1:443/apis/vjailbreak.k8s.pf9.io/v1alpha1/namespaces/migration-system/vmwaremachines/pf9-test-24/status"}
2025-05-11T00:24:16Z	INFO	Closing scope for VMWareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "8c0cc773-4c9c-44cf-987f-4c9afaec2ffb", "name": "qa-siemens-02", "finalizer": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-05-11T00:24:41Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-pf9-testdb-mysql-01","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-pf9-testdb-mysql-01", "reconcileID": "b2e79ae7-4300-4d46-a2c1-876cb816ad46"}
2025-05-11T00:24:55Z	INFO	vjailbreaknode-controller	Reconciling VjailbreakNode	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "b567edc8-2257-4507-a48b-0228fb13e1f1"}
Image ID found Image ID 3e6e71fe-96f2-4382-897a-5a31fef520bc
2025-05-11T00:24:56Z	INFO	vjailbreaknode-controller	Skipping master node, updating flavor	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "b567edc8-2257-4507-a48b-0228fb13e1f1", "name": "vjailbreak-master"}
2025-05-11T00:25:11Z	INFO	migration-controller	Reconciling Migration object	{"controller": "migration", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "Migration", "Migration": {"name":"migration-pf9-testdb-mysql-01","namespace":"migration-system"}, "namespace": "migration-system", "name": "migration-pf9-testdb-mysql-01", "reconcileID": "f9bf7406-792e-40e9-8663-1a510039a746"}
2025-05-11T00:25:16Z	INFO	Reconciling VMwareCreds 'qa-siemens-02' object	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "89a74e1d-be29-45b3-84c5-20a6c066c035"}
2025-05-11T00:25:17Z	INFO	Successfully authenticated to VMware 'qa-siemens-02'	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"qa-siemens-02","namespace":"migration-system"}, "namespace": "migration-system", "name": "qa-siemens-02", "reconcileID": "89a74e1d-be29-45b3-84c5-20a6c066c035"}
